time,DK,AT,BE,BG,CZ,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
2016-01-05 02:00:00,-2.786,-4.388,4.543,-1.941,-4.999,-1.405,-10.797,6.214,8.395,5.16,-4.891,4.791,-12.062,-14.848,3.466,-7.225,4.246,-11.988,9.841,-6.682,-5.634,-9.668,-15.752,-7.703,-11.553,-0.866,6.487,10.102
2016-01-05 03:00:00,-2.759,-4.424,4.538,-2.15,-4.943,-1.386,-11.009,6.21,7.935,5.124,-5.044,4.897,-12.127,-15.274,3.503,-7.371,4.076,-12.006,9.757,-6.7,-5.674,-9.743,-15.905,-7.755,-11.47,-0.983,6.449,9.908
2016-01-05 04:00:00,-2.748,-4.441,4.596,-2.478,-4.921,-1.361,-11.272,6.251,7.445,5.131,-5.187,5.013,-12.21,-15.558,3.475,-7.541,3.945,-12.092,9.546,-6.795,-5.698,-9.855,-16.073,-7.899,-11.348,-0.976,6.403,9.737
2016-01-05 05:00:00,-2.727,-4.471,4.699,-2.957,-4.857,-1.342,-11.529,6.298,6.995,5.107,-5.233,4.998,-12.228,-15.723,3.507,-7.617,3.929,-12.211,9.346,-7.0,-5.655,-9.906,-16.196,-7.981,-11.321,-0.992,6.363,9.641
2016-01-05 06:00:00,-2.719,-4.469,4.77,-2.843,-4.831,-1.316,-11.826,6.345,6.63,5.023,-5.2,4.887,-12.303,-15.825,3.511,-7.597,3.986,-12.317,9.217,-6.919,-5.651,-9.898,-16.323,-7.996,-11.3,-1.29,6.327,10.375
2016-01-05 07:00:00,-2.708,-3.797,4.827,-1.367,-4.615,-1.256,-12.093,6.372,6.39,4.963,-4.439,5.344,-12.296,-15.609,3.478,-6.921,4.057,-12.085,9.227,-5.854,-4.984,-9.232,-16.455,-8.027,-11.268,-1.13,6.258,11.763
2016-01-05 08:00:00,-2.403,-1.888,5.066,-0.132,-3.841,-0.721,-12.165,6.354,7.371,5.382,-2.665,6.604,-11.963,-14.553,3.308,-5.81,4.328,-11.332,9.606,-4.57,-3.032,-8.08,-16.474,-7.866,-11.271,0.4,6.282,12.637
2016-01-05 09:00:00,-1.831,-0.608,5.613,0.784,-3.144,-0.101,-12.065,6.385,8.538,6.083,-1.357,7.61,-11.428,-13.369,3.237,-4.821,4.797,-10.369,10.246,-3.287,-1.221,-6.943,-16.338,-7.374,-11.005,1.849,6.623,13.594
2016-01-05 10:00:00,-1.386,0.463,6.217,1.569,-2.491,0.523,-11.897,6.511,9.672,6.892,-0.325,8.398,-11.076,-12.671,3.537,-3.985,5.362,-9.417,10.743,-2.106,0.215,-5.944,-16.243,-6.903,-10.394,2.678,7.056,14.464
2016-01-05 11:00:00,-1.163,1.044,6.591,2.224,-2.086,1.042,-11.914,6.645,10.401,7.558,0.355,8.929,-10.943,-12.213,4.039,-3.344,5.92,-8.616,11.022,-1.21,0.709,-5.18,-16.256,-6.77,-9.854,3.401,7.472,15.047
2016-01-05 12:00:00,-1.148,0.94,6.593,2.575,-1.974,1.356,-12.054,6.715,10.712,7.995,0.763,9.153,-11.14,-12.329,4.302,-2.966,6.322,-8.119,11.068,-0.802,0.872,-4.786,-16.399,-6.893,-9.722,3.927,7.74,15.24
2016-01-05 13:00:00,-1.35,0.214,6.352,2.18,-2.155,1.37,-12.265,6.709,10.676,8.141,0.877,8.998,-11.618,-13.321,4.169,-2.993,6.449,-8.124,10.912,-1.283,0.758,-4.96,-16.626,-7.335,-10.092,3.904,7.763,14.83
2016-01-05 14:00:00,-1.818,-0.905,6.091,0.663,-2.729,0.822,-12.411,6.596,10.383,7.843,0.632,8.282,-11.905,-14.636,3.776,-3.529,6.136,-8.844,10.674,-3.314,0.293,-5.99,-16.826,-7.961,-10.859,2.962,7.473,13.525
2016-01-05 15:00:00,-2.252,-1.953,5.835,-0.719,-3.359,0.029,-12.504,6.427,9.785,6.979,0.078,7.056,-11.949,-15.238,3.51,-3.993,5.523,-9.338,10.527,-4.747,-0.658,-6.81,-17.027,-8.384,-11.263,0.899,6.699,12.356
2016-01-05 16:00:00,-2.587,-2.416,5.812,-1.222,-3.589,-0.209,-12.537,6.238,8.595,6.173,-0.083,6.427,-11.988,-15.633,3.579,-4.012,5.236,-9.557,10.241,-5.324,-1.077,-6.99,-17.257,-8.727,-11.425,-0.06,6.185,11.998
2016-01-05 17:00:00,-2.883,-2.605,5.928,-1.383,-3.771,-0.329,-12.515,6.094,7.612,5.842,-0.158,6.194,-12.043,-15.916,3.892,-4.014,4.951,-9.723,9.685,-5.591,-1.439,-6.954,-17.573,-9.017,-11.494,-0.279,6.038,11.669
2016-01-05 18:00:00,-3.126,-2.754,5.96,-1.087,-3.942,-0.442,-12.512,5.906,7.112,5.609,-0.292,6.025,-12.083,-16.087,4.113,-4.014,4.724,-9.827,9.276,-5.583,-2.041,-6.885,-17.892,-9.274,-11.592,-0.437,5.958,11.456
2016-01-05 19:00:00,-3.324,-2.941,5.811,-0.609,-4.11,-0.592,-12.559,5.657,6.654,5.447,-0.43,5.848,-12.121,-16.146,4.274,-4.064,4.526,-9.858,9.037,-5.31,-2.65,-6.857,-18.135,-9.511,-11.74,-0.573,5.936,11.39
2016-01-05 20:00:00,-3.509,-3.154,5.537,-0.221,-4.185,-0.74,-12.639,5.388,6.275,5.295,-0.532,5.668,-12.168,-16.06,4.269,-4.156,4.359,-9.844,8.983,-4.983,-2.92,-6.891,-18.329,-9.718,-11.859,-0.543,5.952,11.222
2016-01-05 21:00:00,-3.617,-3.389,5.245,-0.009,-4.194,-0.837,-12.758,5.04,5.944,5.183,-0.548,5.591,-12.276,-15.974,4.232,-4.251,4.139,-9.793,8.944,-4.873,-2.965,-6.892,-18.465,-9.829,-12.017,-0.462,5.955,10.946
2016-01-05 22:00:00,-3.648,-3.644,5.126,0.087,-4.258,-0.96,-12.857,4.733,5.603,5.168,-0.53,5.589,-12.366,-15.9,4.021,-4.366,3.897,-9.732,8.864,-4.924,-3.068,-6.901,-18.574,-9.882,-12.203,-0.382,5.89,10.694
2016-01-05 23:00:00,-3.643,-3.923,5.19,0.223,-4.323,-1.103,-12.924,4.545,5.256,5.104,-0.538,5.618,-12.473,-15.904,3.568,-4.497,3.625,-9.64,8.799,-4.883,-3.274,-6.952,-18.649,-9.954,-12.421,-0.361,5.756,10.553
2016-01-06 00:00:00,-3.649,-4.154,5.246,0.408,-4.362,-1.282,-12.994,4.433,4.985,4.996,-0.583,5.586,-12.589,-16.041,2.967,-4.622,3.47,-9.558,8.776,-4.656,-3.491,-7.037,-18.709,-10.078,-12.655,-0.485,5.537,10.468
2016-01-06 01:00:00,-3.639,-4.32,5.268,0.633,-4.359,-1.479,-13.05,4.368,4.755,4.916,-0.681,5.47,-12.744,-16.182,2.664,-4.779,3.366,-9.454,8.86,-4.437,-3.705,-7.164,-18.819,-10.161,-12.847,-0.686,5.358,10.435
2016-01-06 02:00:00,-3.599,-4.447,5.294,0.876,-4.436,-1.678,-13.086,4.289,4.652,4.851,-0.85,5.315,-12.897,-16.286,2.581,-4.928,3.222,-9.36,8.982,-4.262,-3.796,-7.24,-18.961,-10.239,-12.958,-0.828,5.198,10.373
2016-01-06 03:00:00,-3.535,-4.468,5.289,0.994,-4.535,-1.841,-13.093,4.104,4.645,4.763,-0.966,5.187,-13.033,-16.34,2.49,-5.001,3.035,-9.314,9.17,-4.074,-3.666,-7.215,-19.102,-10.349,-12.929,-0.975,5.063,10.298
2016-01-06 04:00:00,-3.457,-4.388,5.233,1.018,-4.559,-1.991,-13.103,3.908,4.7,4.664,-0.926,5.15,-13.198,-16.345,2.366,-4.964,2.845,-9.319,9.458,-3.847,-3.446,-7.071,-19.249,-10.445,-12.898,-0.936,4.968,10.295
2016-01-06 05:00:00,-3.385,-4.256,5.159,1.032,-4.504,-2.128,-13.193,3.666,4.801,4.6,-0.807,5.109,-13.36,-16.294,2.228,-4.848,2.644,-9.34,9.607,-3.593,-3.19,-6.898,-19.42,-10.548,-12.898,-0.965,4.934,10.4
2016-01-06 06:00:00,-3.327,-4.034,5.105,1.221,-4.432,-2.21,-13.322,3.493,4.898,4.606,-0.722,5.058,-13.509,-16.24,2.018,-4.614,2.464,-9.346,9.809,-3.154,-3.102,-6.661,-19.61,-10.7,-12.889,-1.099,4.965,11.551
2016-01-06 07:00:00,-3.291,-3.498,5.028,1.72,-4.049,-2.158,-13.44,3.407,4.996,4.722,-0.361,5.554,-13.522,-15.867,1.937,-3.722,2.297,-8.862,9.926,-2.119,-2.871,-5.635,-19.805,-10.816,-12.908,-1.059,4.969,13.364
2016-01-06 08:00:00,-3.02,-2.209,5.372,2.133,-3.271,-1.339,-13.281,3.339,5.763,5.324,0.318,6.771,-13.022,-14.542,2.63,-2.618,2.34,-7.849,10.238,-1.043,-2.004,-4.237,-19.749,-10.729,-12.911,0.218,5.006,14.524
2016-01-06 09:00:00,-2.468,-0.839,5.92,2.448,-2.492,-0.505,-13.026,3.746,6.952,5.986,0.922,7.605,-12.426,-13.373,3.29,-1.467,2.685,-6.715,10.874,-0.244,-1.288,-2.92,-19.41,-10.178,-12.702,1.686,5.432,15.472
2016-01-06 10:00:00,-1.921,0.454,6.543,2.626,-1.787,0.181,-12.851,4.373,8.256,6.598,1.316,8.113,-11.911,-12.699,3.938,-0.751,3.114,-5.627,11.393,0.383,-0.761,-1.744,-19.143,-9.574,-12.109,2.56,5.845,16.05
2016-01-06 11:00:00,-1.506,1.205,7.168,2.695,-1.148,0.81,-12.825,4.835,9.316,7.101,1.481,8.332,-11.554,-12.271,4.375,-0.294,3.583,-4.871,11.935,0.839,-0.466,-0.936,-19.162,-9.24,-11.558,2.863,6.234,16.228
2016-01-06 12:00:00,-1.302,1.263,7.591,2.621,-0.793,1.168,-12.961,5.261,9.952,7.474,1.449,8.328,-11.569,-12.318,4.544,-0.143,3.858,-4.538,12.413,0.938,-0.308,-0.536,-19.468,-9.2,-11.47,2.883,6.517,15.693
2016-01-06 13:00:00,-1.344,0.754,7.667,2.347,-0.889,1.145,-13.23,5.625,10.33,7.683,1.211,8.093,-11.981,-13.175,4.509,-0.343,3.897,-4.786,12.741,0.465,-0.317,-0.784,-19.885,-9.572,-11.83,2.635,6.62,14.679
2016-01-06 14:00:00,-1.675,-0.58,7.236,2.102,-1.649,0.507,-13.377,5.855,10.483,7.509,0.84,7.296,-12.292,-14.293,4.239,-0.892,3.604,-5.798,12.901,-0.358,-0.634,-1.788,-20.169,-10.137,-12.402,1.958,6.469,13.58
2016-01-06 15:00:00,-2.012,-1.901,6.421,2.079,-2.365,-0.501,-13.458,5.935,10.21,6.564,0.53,5.744,-12.323,-14.713,3.75,-1.333,3.016,-6.386,12.985,-0.624,-1.43,-2.47,-20.476,-10.475,-12.685,0.87,5.922,12.974
2016-01-06 16:00:00,-2.248,-2.377,6.118,2.248,-2.616,-0.982,-13.505,6.081,9.393,5.689,0.412,4.801,-12.423,-14.9,3.449,-1.455,2.707,-6.696,13.023,-0.654,-1.721,-2.855,-20.729,-10.733,-12.814,0.119,5.559,12.832
2016-01-06 17:00:00,-2.471,-2.728,6.006,2.38,-2.855,-1.283,-13.584,6.389,8.782,5.551,0.238,4.34,-12.545,-15.039,3.291,-1.499,2.602,-6.966,13.084,-0.655,-1.909,-3.18,-20.956,-10.899,-12.927,-0.23,5.514,12.766
2016-01-06 18:00:00,-2.637,-3.073,5.815,2.375,-3.065,-1.515,-13.689,6.7,8.662,5.476,-0.018,3.99,-12.595,-15.091,3.192,-1.502,2.614,-7.189,13.296,-0.645,-2.163,-3.407,-21.148,-11.039,-13.02,-0.409,5.502,12.759
2016-01-06 19:00:00,-2.712,-3.335,5.688,2.399,-3.323,-1.697,-13.769,6.892,8.673,5.347,-0.3,3.757,-12.541,-15.097,3.12,-1.504,2.683,-7.391,13.485,-0.658,-2.625,-3.522,-21.309,-11.158,-13.062,-0.65,5.477,12.781
2016-01-06 20:00:00,-2.766,-3.542,5.601,2.504,-3.594,-1.841,-13.818,6.913,8.773,5.261,-0.587,3.53,-12.621,-15.131,2.993,-1.507,2.761,-7.601,13.625,-0.691,-2.986,-3.641,-21.44,-11.258,-13.071,-0.832,5.47,12.783
2016-01-06 21:00:00,-2.758,-3.652,5.481,2.671,-3.772,-1.945,-13.804,6.798,8.954,5.215,-0.833,3.379,-12.706,-15.171,2.692,-1.51,2.88,-7.789,13.767,-0.653,-3.265,-3.734,-21.522,-11.234,-13.191,-0.999,5.47,12.889
2016-01-06 22:00:00,-2.774,-3.816,5.415,2.863,-3.962,-2.072,-13.744,6.467,9.09,5.131,-1.009,3.208,-12.778,-15.284,2.787,-1.478,2.997,-7.951,13.878,-0.611,-3.725,-3.769,-21.607,-11.173,-13.376,-1.273,5.487,12.931
2016-01-06 23:00:00,-2.843,-3.921,5.378,2.961,-4.155,-2.17,-13.682,6.14,9.168,5.166,-1.169,3.1,-12.884,-15.493,3.124,-1.395,3.077,-8.093,13.946,-0.566,-4.163,-3.804,-21.693,-11.178,-13.582,-1.443,5.58,12.597
2016-01-07 00:00:00,-2.88,-3.978,5.282,2.907,-4.319,-2.246,-13.617,6.09,9.312,5.23,-1.38,3.002,-12.981,-15.736,3.219,-1.336,3.147,-8.241,14.019,-0.485,-4.542,-3.822,-21.764,-11.224,-13.796,-1.606,5.74,12.221
2016-01-07 01:00:00,-2.898,-4.126,5.267,2.845,-4.469,-2.291,-13.53,6.139,9.495,5.369,-1.625,2.905,-13.041,-15.986,3.355,-1.295,3.216,-8.372,14.138,-0.42,-4.84,-3.859,-21.84,-11.272,-14.004,-1.716,5.841,11.739
2016-01-07 02:00:00,-2.875,-4.178,5.23,2.681,-4.634,-2.316,-13.543,5.478,9.641,5.539,-1.951,2.777,-13.165,-16.195,3.556,-1.324,3.318,-8.5,14.261,-0.418,-5.13,-3.911,-21.928,-11.295,-14.216,-1.851,5.861,11.203
2016-01-07 03:00:00,-2.843,-4.192,5.102,2.573,-4.769,-2.316,-13.598,4.612,9.814,5.71,-2.369,2.706,-13.394,-16.437,3.693,-1.39,3.445,-8.612,14.308,-0.46,-5.486,-4.03,-22.019,-11.375,-14.349,-1.752,5.865,10.594
2016-01-07 04:00:00,-2.812,-4.143,5.006,2.295,-4.902,-2.241,-13.724,4.319,9.969,5.813,-2.86,2.674,-13.595,-16.598,3.715,-1.48,3.523,-8.691,14.312,-0.558,-5.831,-4.179,-22.093,-11.522,-14.369,-1.6,5.828,9.786
2016-01-07 05:00:00,-2.722,-4.119,5.04,1.904,-4.992,-2.194,-13.842,4.214,10.083,5.865,-3.454,2.761,-13.868,-16.681,3.747,-1.608,3.464,-8.746,14.334,-0.667,-5.936,-4.387,-22.161,-11.618,-14.355,-1.465,5.726,9.523
2016-01-07 06:00:00,-2.764,-4.175,5.041,1.917,-5.039,-2.126,-13.964,4.118,10.223,5.934,-3.915,2.963,-14.08,-16.712,3.679,-1.785,3.285,-8.776,14.342,-0.689,-5.818,-4.624,-22.233,-11.695,-14.376,-1.288,5.702,9.871
2016-01-07 07:00:00,-2.796,-3.335,4.98,2.32,-4.485,-1.877,-14.062,4.088,10.414,6.123,-3.272,3.929,-14.036,-16.318,3.491,-1.597,3.145,-8.426,14.335,-0.466,-4.524,-4.09,-22.3,-11.72,-14.43,-1.174,5.737,10.6
2016-01-07 08:00:00,-2.531,-1.228,4.896,2.45,-2.915,-0.987,-13.896,4.161,11.21,6.742,-1.236,5.413,-13.438,-15.176,3.382,-0.924,3.316,-7.514,14.391,-0.174,-1.493,-2.853,-22.173,-11.527,-14.474,-0.254,5.868,11.336
2016-01-07 09:00:00,-1.95,0.386,4.86,2.458,-1.449,-0.128,-13.571,4.322,12.182,7.712,0.522,6.701,-12.827,-14.312,3.332,0.005,3.67,-6.478,14.675,0.1,0.786,-1.387,-21.758,-10.739,-14.29,0.855,6.101,12.146
2016-01-07 10:00:00,-1.448,1.618,4.851,2.413,-0.257,0.598,-13.309,4.564,13.249,8.843,1.398,7.663,-12.511,-13.582,3.31,0.915,4.033,-5.564,15.028,0.195,1.756,-0.173,-21.371,-9.879,-13.765,1.44,6.225,12.752
2016-01-07 11:00:00,-1.22,2.332,4.715,2.317,0.513,1.15,-13.174,4.845,14.318,9.639,1.886,8.217,-12.416,-13.083,2.695,1.487,4.34,-4.781,15.298,0.219,2.309,0.531,-21.227,-9.402,-13.19,1.771,6.394,13.047
2016-01-07 12:00:00,-1.198,2.442,5.237,2.053,0.788,1.45,-13.257,4.996,15.127,9.996,2.085,8.452,-12.599,-13.239,1.736,1.661,4.433,-4.424,15.492,0.145,2.383,0.635,-21.394,-9.247,-13.021,1.752,6.475,12.966
2016-01-07 13:00:00,-1.314,1.738,6.575,1.455,0.474,1.322,-13.54,4.969,15.57,10.047,2.026,8.199,-13.254,-14.503,2.17,1.27,4.316,-4.66,15.56,-0.153,1.818,-0.006,-21.743,-9.443,-13.26,1.533,6.318,12.427
2016-01-07 14:00:00,-1.557,-0.136,7.572,0.148,-1.207,0.805,-13.754,4.828,15.597,9.7,1.562,7.415,-13.813,-15.959,3.35,-0.483,4.363,-5.854,15.434,-0.637,0.458,-2.125,-21.833,-9.711,-13.859,1.814,5.903,11.309
2016-01-07 15:00:00,-1.732,-1.511,7.502,-0.882,-2.594,0.371,-13.921,4.471,15.057,8.823,0.666,6.132,-14.096,-16.516,5.035,-2.232,4.834,-6.673,15.112,-1.021,-0.877,-3.698,-21.881,-9.752,-14.186,2.494,5.256,9.937
2016-01-07 16:00:00,-1.771,-1.695,7.005,-1.077,-2.779,0.442,-14.034,3.829,13.717,7.686,-0.026,5.58,-14.368,-16.769,6.063,-2.925,5.566,-6.989,14.624,-1.32,-1.1,-4.304,-21.91,-9.666,-14.283,3.019,4.685,9.224
2016-01-07 17:00:00,-1.744,-1.673,6.452,-1.201,-2.997,0.731,-14.133,3.381,12.664,6.991,-0.11,5.501,-14.652,-16.892,5.658,-3.496,5.995,-7.234,14.213,-1.662,-0.895,-4.802,-21.919,-9.537,-14.325,3.127,4.358,8.619
2016-01-07 18:00:00,-1.696,-1.625,5.875,-1.342,-3.256,1.061,-14.3,3.184,12.27,6.398,-0.036,5.54,-14.952,-16.945,4.844,-3.881,5.974,-7.391,14.09,-2.057,-0.545,-5.217,-21.861,-9.444,-14.28,2.783,4.037,8.174
2016-01-07 19:00:00,-1.659,-1.535,5.244,-1.478,-3.494,1.303,-14.442,3.091,12.012,5.925,-0.029,5.772,-15.268,-17.013,4.162,-4.012,5.887,-7.505,14.027,-2.421,-0.345,-5.517,-21.729,-9.378,-14.229,2.205,3.622,7.873
2016-01-07 20:00:00,-1.603,-1.586,4.669,-1.595,-3.65,1.454,-14.543,3.043,11.794,5.605,-0.052,5.861,-15.565,-17.1,3.74,-4.215,5.725,-7.582,13.97,-2.734,-0.436,-5.76,-21.57,-9.287,-14.154,1.73,3.108,7.618
2016-01-07 21:00:00,-1.527,-1.707,4.154,-1.739,-3.645,1.539,-14.615,3.195,11.658,5.289,-0.081,5.641,-15.841,-17.26,3.125,-4.615,5.624,-7.709,13.983,-2.91,-0.666,-6.068,-21.405,-9.142,-14.179,1.294,2.684,7.425
2016-01-07 22:00:00,-1.42,-1.696,3.524,-1.918,-3.602,1.558,-14.614,3.451,11.619,5.03,-0.107,5.431,-16.131,-17.392,2.403,-5.062,5.525,-7.819,14.047,-2.962,-0.828,-6.344,-21.206,-9.023,-14.257,0.95,2.39,7.212
2016-01-07 23:00:00,-1.277,-1.676,2.993,-2.081,-3.404,1.507,-14.64,3.688,11.577,4.809,-0.099,5.433,-16.445,-17.482,2.434,-5.408,5.368,-7.867,14.11,-3.011,-0.836,-6.453,-20.997,-8.882,-14.289,0.464,2.176,7.071
2016-01-08 00:00:00,-1.07,-1.691,2.594,-2.27,-3.029,1.448,-14.673,3.859,11.48,4.603,-0.011,5.424,-16.745,-17.571,2.389,-5.669,5.177,-7.872,14.159,-3.144,-0.832,-6.376,-20.788,-8.72,-14.245,-0.084,2.024,7.07
2016-01-08 01:00:00,-0.822,-1.692,2.339,-2.459,-2.526,1.397,-14.698,3.906,11.388,4.368,0.096,5.385,-16.928,-17.632,2.308,-5.829,4.989,-7.853,14.174,-3.349,-0.975,-6.249,-20.575,-8.541,-14.103,-0.612,1.879,7.158
2016-01-08 02:00:00,-0.585,-1.696,2.232,-2.652,-2.202,1.305,-14.76,4.109,11.416,4.068,0.303,5.392,-17.055,-17.711,2.064,-5.939,4.792,-7.779,14.153,-3.577,-0.989,-6.211,-20.358,-8.38,-13.988,-1.132,1.774,7.159
2016-01-08 03:00:00,-0.431,-1.662,2.169,-2.813,-1.863,1.273,-14.779,4.668,11.337,3.903,0.599,5.544,-17.038,-17.711,1.85,-6.016,4.642,-7.654,14.08,-3.801,-0.949,-6.207,-20.111,-8.179,-13.89,-1.317,1.718,6.981
2016-01-08 04:00:00,-0.316,-1.712,2.022,-2.976,-1.673,1.266,-14.874,4.561,11.109,3.886,0.866,5.752,-16.916,-17.627,1.819,-6.073,4.53,-7.495,13.985,-4.029,-1.04,-6.357,-19.844,-8.011,-13.794,-1.417,1.762,6.74
2016-01-08 05:00:00,-0.177,-1.599,1.927,-3.156,-1.577,1.228,-15.008,4.157,10.914,3.98,1.006,5.954,-16.79,-17.49,1.684,-6.124,4.404,-7.267,13.924,-4.269,-1.026,-6.483,-19.586,-7.906,-13.729,-1.301,1.873,6.518
2016-01-08 06:00:00,0.005,-1.51,1.746,-2.313,-1.631,1.137,-15.192,3.782,10.789,4.128,0.923,6.119,-16.683,-17.303,1.516,-6.169,4.276,-6.915,13.906,-4.003,-0.952,-6.46,-19.275,-7.795,-13.593,-1.079,2.047,7.646
2016-01-08 07:00:00,0.211,-0.574,1.643,-0.065,-1.218,1.083,-15.418,3.465,10.755,4.333,1.25,6.728,-16.398,-16.65,1.357,-4.945,4.06,-6.135,13.919,-2.255,-0.038,-5.174,-18.898,-7.677,-13.387,-0.592,2.244,9.938
2016-01-08 08:00:00,0.419,1.564,1.79,1.866,0.131,1.612,-15.221,3.303,11.61,5.083,2.069,8.223,-15.578,-15.417,1.281,-2.548,4.203,-4.987,14.015,-0.704,1.615,-3.174,-18.251,-7.468,-13.203,1.133,2.622,11.465
2016-01-08 09:00:00,0.691,3.197,2.098,3.216,1.271,2.288,-14.854,3.621,12.764,6.066,2.572,9.523,-14.856,-14.364,1.459,-0.761,4.862,-3.706,14.241,0.354,2.585,-1.324,-17.336,-7.049,-12.793,2.811,3.637,12.652
2016-01-08 10:00:00,0.884,4.105,2.969,4.03,2.234,3.104,-14.601,4.296,13.968,7.196,2.813,10.391,-14.26,-13.371,1.859,0.331,5.586,-2.437,14.502,1.059,3.125,0.261,-16.488,-6.669,-12.158,3.822,4.703,13.44
2016-01-08 11:00:00,1.025,4.647,4.264,4.425,2.845,3.809,-14.6,4.891,14.821,8.261,2.992,10.942,-13.874,-12.646,2.249,1.07,6.298,-1.477,14.719,1.442,3.442,1.379,-15.985,-6.429,-11.677,4.526,5.654,13.933
2016-01-08 12:00:00,1.033,4.691,5.344,4.378,2.944,4.235,-14.893,5.314,15.252,9.005,3.109,11.115,-13.975,-12.36,2.563,1.36,6.676,-0.961,14.771,1.454,3.439,1.878,-15.98,-6.355,-11.456,4.548,6.301,14.106
2016-01-08 13:00:00,0.889,3.811,5.777,3.538,2.373,4.249,-15.486,5.553,15.364,9.308,3.085,10.861,-14.879,-12.831,2.747,0.953,6.589,-1.005,14.693,0.656,3.051,1.185,-16.18,-6.435,-11.551,4.102,6.602,13.818
2016-01-08 14:00:00,0.633,1.921,5.127,1.232,0.649,3.317,-15.917,5.501,15.155,8.988,2.779,9.874,-15.82,-13.569,2.685,-0.72,5.734,-1.68,14.466,-1.411,2.117,-1.042,-16.107,-6.567,-11.822,3.268,6.389,12.344
2016-01-08 15:00:00,0.336,0.173,2.968,-0.244,-1.175,1.683,-16.097,4.845,14.49,7.538,2.398,8.223,-16.118,-13.573,2.204,-1.85,3.885,-1.947,14.095,-2.654,1.181,-2.487,-15.946,-6.642,-11.99,2.326,5.373,11.088
2016-01-08 16:00:00,0.018,-0.439,2.347,-0.532,-1.678,1.032,-16.14,4.014,13.144,6.294,2.272,7.499,-16.153,-13.309,1.862,-1.594,3.163,-1.905,13.567,-3.008,0.836,-2.708,-15.732,-6.737,-12.081,2.118,4.657,10.868
2016-01-08 17:00:00,-0.368,-0.687,2.335,-0.77,-2.029,0.703,-16.116,3.841,12.258,5.991,2.296,7.296,-16.02,-13.011,1.806,-1.458,2.926,-1.903,12.888,-3.236,0.798,-2.74,-15.329,-6.823,-12.128,2.152,4.684,10.596
2016-01-08 18:00:00,-0.75,-0.555,2.113,-0.97,-2.341,0.432,-16.037,3.81,11.905,5.722,2.404,7.122,-15.843,-12.707,1.644,-1.412,2.661,-1.921,12.339,-3.414,0.875,-2.935,-14.817,-6.921,-12.175,2.131,4.739,10.236
2016-01-08 19:00:00,-1.05,-0.389,2.131,-1.14,-2.642,0.18,-15.986,3.733,11.671,5.452,2.528,7.004,-15.731,-12.424,0.753,-1.468,2.314,-1.943,11.851,-3.572,0.874,-2.934,-14.499,-7.035,-12.241,2.111,4.757,9.792
2016-01-08 20:00:00,-1.311,-0.285,2.219,-1.284,-2.84,-0.032,-15.985,3.698,11.53,5.279,2.664,7.036,-15.708,-12.208,0.098,-1.553,2.175,-1.98,11.414,-3.751,0.89,-3.111,-14.272,-7.146,-12.318,2.124,4.789,9.304
2016-01-08 21:00:00,-1.508,-0.332,2.308,-1.4,-2.952,-0.237,-16.078,3.676,11.415,5.226,2.79,7.098,-15.746,-12.061,-0.298,-1.55,2.16,-2.007,11.094,-3.987,1.029,-3.155,-14.09,-7.263,-12.366,2.222,4.827,9.084
2016-01-08 22:00:00,-1.665,-0.53,2.327,-1.539,-3.147,-0.415,-16.233,3.574,11.269,5.34,2.852,7.185,-15.627,-12.054,-0.652,-1.517,2.325,-2.069,10.83,-4.184,1.142,-3.004,-13.97,-7.355,-12.406,2.484,4.916,8.989
2016-01-08 23:00:00,-1.658,-0.717,2.425,-1.66,-3.214,-0.555,-16.352,3.49,11.08,5.498,2.867,7.262,-15.339,-12.018,-0.846,-1.533,2.424,-2.168,10.631,-4.349,1.272,-2.774,-13.904,-7.388,-12.395,2.656,4.989,8.839
2016-01-09 00:00:00,-1.59,-0.78,2.45,-1.688,-3.198,-0.581,-16.36,3.463,10.906,5.481,2.961,7.265,-15.072,-11.904,-0.616,-1.48,2.525,-2.311,10.377,-4.489,1.342,-2.506,-13.869,-7.431,-12.389,2.823,5.013,8.721
2016-01-09 01:00:00,-1.434,-0.813,2.481,-1.639,-3.172,-0.537,-16.318,3.422,10.797,5.415,3.091,7.219,-14.89,-11.703,0.018,-1.473,2.586,-2.474,10.07,-4.553,1.553,-2.328,-13.818,-7.499,-12.406,2.826,5.06,8.636
2016-01-09 02:00:00,-1.195,-0.899,2.451,-1.369,-3.209,-0.556,-16.293,3.365,10.709,5.359,3.194,7.177,-14.777,-11.412,0.17,-1.327,2.564,-2.661,9.806,-4.554,1.714,-2.232,-13.78,-7.504,-12.458,2.675,5.059,8.598
2016-01-09 03:00:00,-0.98,-1.027,2.397,-1.109,-3.456,-0.55,-16.139,3.154,10.561,5.431,3.257,7.15,-14.647,-11.2,0.076,-1.069,2.615,-2.923,9.745,-4.563,1.738,-2.233,-13.713,-7.554,-12.421,2.51,5.097,8.548
2016-01-09 04:00:00,-0.835,-0.993,2.288,-0.972,-3.769,-0.573,-15.924,2.979,10.386,5.521,3.313,7.135,-14.496,-11.194,-0.344,-0.862,2.593,-3.172,9.81,-4.528,1.578,-2.129,-13.647,-7.842,-12.301,2.285,5.124,8.424
